Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.1048585789962209,0.4327933656785018,-0.4736736092984604,1.0060617003323709,-0.4948127623039481,1.942303199253005
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,0.9511175198831104,0.4327933656785018,-0.4736736092984604,0.39858208016340624,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.8591272210528862,1.340131927606843,-0.4736736092984604,-0.2859972841804228,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-1.1608346778755523,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,1.5379754064249083,-1.3555735383351195,0.8002637914717774,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,1.5379754064249083,-1.3555735383351195,-0.18028544320188744,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,1.942303199253005
1,-0.3693648410115938,1.0709215253326814,-1.3555735383351195,-1.9905301841378842,0.4327933656785018,2.0089333664952354,0.18876253192945994,-0.4948127623039481,1.942303199253005
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.7837003568472196,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,-0.4948127623039481,0.6781745283001727
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,-0.4948127623039481,0.6781745283001727
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.4948127623039481,0.6781745283001727
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,1.340131927606843,-0.4736736092984604,-0.21191774308354583,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,1.5379754064249083,-1.3555735383351195,-0.8591272210528862,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,0.6038676442404547,0.7376951317802901,-1.6888227273152179,3.1548090514635256,0.7676298785983874,0.1506737441786005,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,-0.4948127623039481,-0.5859541426526597
1,-1.5661069258891576,1.5379754064249083,-1.3555735383351195,1.4791055693227761,0.4327933656785018,-0.4736736092984604,0.8964967865378598,2.900288666177596,1.942303199253005
1,-0.3693648410115938,1.5379754064249083,-1.3555735383351195,-0.029431714790554377,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,2.6859353966134405,-0.47454519624983954,0.7676298785983874,0.5995101505357573,1.9302596866114408,1.942303199253005
1,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0.9602307070452852,-0.5859541426526597
1,-0.3693648410115938,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.06714514689338764,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.4948127623039481,1.942303199253005
1,-0.3693648410115938,1.0709215253326814,-1.3555735383351195,-1.839676455726551,0.4327933656785018,2.0089333664952354,-0.08968408411123653,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,0.6038676442404547,0.7376951317802901,-1.3871152704925518,4.0621476133918675,2.0089333664952354,0.2958951755118318,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.5574197642302201,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.4948127623039481,1.942303199253005
1,-1.5661069258891576,1.0709215253326814,-1.3555735383351195,0.6494100630604444,-0.47454519624983954,-0.4736736092984604,0.962353321387736,1.9302596866114408,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,1.17739811250011,0.4327933656785018,-0.4736736092984604,1.0323213593611125,0.9602307070452852,-0.5859541426526597
0,0.8273772438659699,0.6038676442404547,0.7376951317802901,-1.9151033199322176,2.2474704895351842,2.0089333664952354,-0.08666388103324908,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,-0.4948127623039481,1.942303199253005
1,0.8273772438659699,0.6038676442404547,0.7376951317802901,-1.9528167520350508,0.4327933656785018,0.7676298785983874,-0.3414522396297103,-0.4948127623039481,1.942303199253005
1,-0.3693648410115938,1.5379754064249083,-1.3555735383351195,-0.029431714790554377,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1.445245196828363,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.7837003568472196,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.9345540852585527,3.1548090514635256,2.0089333664952354,-0.4888542575852486,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.25571230740755396,1.340131927606843,-0.4736736092984604,-0.47400492578514347,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,0.1968488778264452,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-1.0099809494642191,4.0621476133918675,2.0089333664952354,0.2958951755118318,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.25571230740755396,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,-0.4948127623039481,1.942303199253005
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.1968488778264452,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.3311391716132205,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,1.445245196828363,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
1,-0.3693648410115938,0.6038676442404547,0.7376951317802901,-2.1542064794641806,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.5574197642302201,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.029431714790554377,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,-0.4948127623039481,0.6781745283001727
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.1048585789962209,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,-0.4948127623039481,-0.5859541426526597
1,-0.3693648410115938,1.0709215253326814,-1.3555735383351195,-0.9345540852585527,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.5379754064249083,-1.3555735383351195,0.27227574203211174,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-1.0099809494642191,0.4327933656785018,3.250236854392083,0.04370821849987721,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
1,-1.5661069258891576,1.0709215253326814,-1.3555735383351195,-0.48199290002455353,2.2474704895351842,2.0089333664952354,4.647001076532463,0.9602307070452852,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.406566035818887,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.029431714790554377,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.7082734926415531,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,1.2528249767057766,0.4327933656785018,-0.4736736092984604,0.5833178351003071,2.4152741763945182,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.25571230740755396,0.4327933656785018,2.0089333664952354,-0.23415046467497105,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,2.2333742113794415,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,3.13849658184744,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,-0.009798272520870321,1.942303199253005
1,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.48199290002455353,-0.47454519624983954,0.7676298785983874,0.6272778976347743,2.900288666177596,1.942303199253005
1,-0.3693648410115938,1.5379754064249083,-1.3555735383351195,0.34770260623777827,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,0.34770260623777827,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.1048585789962209,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,-0.47454519624983954,0.7676298785983874,0.907737982394129,2.900288666177596,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.27227574203211174,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.5739831988547779,1.340131927606843,-0.4736736092984604,-0.4888542575852486,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.1048585789962209,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.6494100630604444,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,-0.4948127623039481,0.6781745283001727
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,1.3282518409114432,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,0.9602307070452852,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-1.123121245772719,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.5574197642302201,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.7082734926415531,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.9345540852585527,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,3.1007831497446063,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.4948127623039481,0.6781745283001727
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.029431714790554377,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.406566035818887,-0.47454519624983954,0.7676298785983874,4.335332226633905,1.9302596866114408,1.942303199253005
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-2.0659570483435505,3.1548090514635256,2.0089333664952354,-0.01870931177853076,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.6328466284358866,1.340131927606843,-0.4736736092984604,0.8314778546749452,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,0.23456230992927846,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,-0.4948127623039481,1.942303199253005
1,-0.3693648410115938,1.0709215253326814,-1.3555735383351195,0.23456230992927846,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2.4152741763945182,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,1.8562398903511088,-0.47454519624983954,0.7676298785983874,0.907737982394129,2.900288666177596,-0.5859541426526597
1,0.8273772438659699,0.6038676442404547,0.7376951317802901,-1.3116884062868854,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.4948127623039481,0.6781745283001727
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.406566035818887,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.6328466284358866,0.4327933656785018,0.7676298785983874,-0.19824427701513722,1.445245196828363,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,1.17739811250011,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.27227574203211174,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.4948127623039481,1.942303199253005
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.7082734926415531,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.5379754064249083,-1.3555735383351195,1.3282518409114432,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,-0.4948127623039481,-0.5859541426526597
1,-0.3693648410115938,1.5379754064249083,-1.3555735383351195,-0.029431714790554377,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.3311391716132205,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.48199290002455353,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,-0.4948127623039481,1.942303199253005
1,-1.5661069258891576,1.0709215253326814,-1.3555735383351195,-0.7837003568472196,-0.47454519624983954,2.0089333664952354,-0.11921562980779811,2.900288666177596,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,0.5739831988547779,0.4327933656785018,-0.4736736092984604,0.4207302360686478,0.9602307070452852,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-1.0099809494642191,-0.47454519624983954,-0.4736736092984604,-0.4628462821463391,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,-0.406566035818887,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1.9302596866114408,1.942303199253005
0,0.8273772438659699,1.5379754064249083,-1.3555735383351195,0.4231294704434448,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,-0.4948127623039481,1.942303199253005
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-0.5574197642302201,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,1.5379754064249083,-1.3555735383351195,-0.406566035818887,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.7837003568472196,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,-0.4948127623039481,0.6781745283001727
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.8591272210528862,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,-0.7837003568472196,0.4327933656785018,0.7676298785983874,0.09152810056801232,-0.4948127623039481,-0.5859541426526597
1,0.8273772438659699,-0.7972939990362256,0.7376951317802901,-0.18028544320188744,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-1.537968998903885,1.340131927606843,2.0089333664952354,0.04370821849987721,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-0.7972939990362256,0.7376951317802901,0.5362697667519446,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,1.445245196828363,-0.5859541426526597
0,-0.3693648410115938,-1.2643478801284522,0.7376951317802901,0.9511175198831104,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.4948127623039481,-0.5859541426526597
0,-0.3693648410115938,-1.2643478801284522,0.7376951317802901,1.6299592977341093,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,-0.4948127623039481,-0.5859541426526597
1,-1.5661069258891576,1.5379754064249083,-1.3555735383351195,-0.5574197642302201,0.4327933656785018,-0.4736736092984604,0.6925485130875209,0.9602307070452852,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,1.9693801866596086,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.8379772235746107,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,-0.4948127623039481,-0.5859541426526597
0,0.8273772438659699,-0.7972939990362256,0.7376951317802901,0.04599514941511215,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,-0.4948127623039481,-0.5859541426526597
0,-1.5661069258891576,-0.7972939990362256,0.7376951317802901,1.6299592977341093,-0.47454519624983954,0.7676298785983874,0.5874293382238074,-0.4948127623039481,1.942303199253005
1,0.8273772438659699,1.0709215253326814,-1.3555735383351195,-1.0099809494642191,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,-0.4948127623039481,0.6781745283001727
